frame.number,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,ip.proto,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,ip.len,tcp.window_size_value,tcp.analysis.ack_rtt,tcp.analysis.initial_rtt,tcp.analysis.bytes_in_flight,tcp.analysis.push_bytes_sent,frame.time_epoch
5801,91.189.91.82,10.0.0.134,80,59278,13194,6,False,True,False,13180,64240,,0.109576209,24820,24820,1722050469.741644794
5802,91.189.91.82,10.0.0.134,80,59278,14654,6,False,True,False,14640,64240,,0.109576209,39420,39420,1722050469.741682256
5803,91.189.91.82,10.0.0.134,80,59278,11734,6,False,True,False,11720,64240,,0.109576209,51100,51100,1722050469.741724698
5804,91.189.91.82,10.0.0.134,80,59278,13193,6,False,True,False,13179,64240,,0.109576209,64239,64239,1722050469.741755850
5805,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001055678,0.109576209,,,1722050469.742811528
5806,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050469.743502811
5807,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001053277,0.109576209,,,1722050469.744556088
5808,91.189.91.82,10.0.0.134,80,59278,40317,6,False,True,False,40303,64240,,0.109576209,40263,40263,1722050469.744881391
5809,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000021258,0.109576209,,,1722050469.744902649
5810,91.189.91.82,10.0.0.134,80,59278,4290,6,False,True,False,4276,64240,,0.109576209,4236,4236,1722050469.747988795
5811,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000014929,0.109576209,,,1722050469.748003724
5812,91.189.91.82,10.0.0.134,80,59278,19822,6,False,True,False,19808,64240,,0.109576209,19768,19768,1722050469.805297661
5813,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000144866,0.109576209,,,1722050469.805442527
5814,91.189.91.82,10.0.0.134,80,59278,49918,6,False,True,False,49904,64240,,0.109576209,49864,49864,1722050469.806943006
5815,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000341722,0.109576209,,,1722050469.807284728
5816,91.189.91.82,10.0.0.134,80,59278,45238,6,False,True,False,45224,64240,,0.109576209,45184,45184,1722050469.808255943
5817,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000037204,0.109576209,,,1722050469.808293147
5818,91.189.91.82,10.0.0.134,80,59278,19109,6,False,True,False,19095,64240,,0.109576209,19055,19055,1722050469.808389031
5819,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000464694,0.109576209,,,1722050469.808853725
5820,91.189.91.82,10.0.0.134,80,59278,24771,6,False,True,False,24757,64240,,0.109576209,24717,24717,1722050469.809033425
5821,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000061022,0.109576209,,,1722050469.809094447
5822,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050469.809609703
5823,91.189.91.82,10.0.0.134,80,59278,16984,6,False,True,False,16970,64240,,0.109576209,39522,16930,1722050469.809649799
5824,91.189.91.82,10.0.0.134,80,59278,24771,6,False,True,False,24757,64240,,0.109576209,64239,24717,1722050469.809929251
5825,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001270161,0.109576209,,,1722050469.811199412
5826,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050469.811977574
5827,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000026090,0.109576209,,,1722050469.812003664
5828,91.189.91.82,10.0.0.134,80,59278,32174,6,False,True,False,32160,64240,,0.109576209,32120,32120,1722050469.812305807
5829,91.189.91.82,10.0.0.134,80,59278,27794,6,False,True,False,27780,64240,,0.109576209,59860,59860,1722050469.812398072
5830,91.189.91.82,10.0.0.134,80,59278,4433,6,False,True,False,4419,64240,,0.109576209,64239,64239,1722050469.812431024
5831,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000121161,0.109576209,,,1722050469.812552185
5832,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050469.813159803
5833,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001133137,0.109576209,,,1722050469.814292940
5834,91.189.91.82,10.0.0.134,80,59278,15614,6,False,True,False,15600,64240,,0.109576209,15560,15560,1722050469.814727062
5835,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000011909,0.109576209,,,1722050469.814738971
5836,91.189.91.82,10.0.0.134,80,59278,45238,6,False,True,False,45224,64240,,0.109576209,45184,45184,1722050469.815078086
5837,91.189.91.82,10.0.0.134,80,59278,19109,6,False,True,False,19095,64240,,0.109576209,64239,19055,1722050469.815226190
5838,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000444354,0.109576209,,,1722050469.815670544
5839,91.189.91.82,10.0.0.134,80,59278,47363,6,False,True,False,47349,64240,,0.109576209,47309,47309,1722050469.816271436
5840,91.189.91.82,10.0.0.134,80,59278,1514,6,False,True,False,1500,64240,,0.109576209,48769,1460,1722050469.816311597
5841,91.189.91.82,10.0.0.134,80,59278,15524,6,False,True,False,15510,64240,,0.109576209,64239,16930,1722050469.816340943
5842,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000768255,0.109576209,,,1722050469.817109198
5843,91.189.91.82,10.0.0.134,80,59278,49488,6,False,True,False,49474,64240,,0.109576209,49434,49434,1722050469.817787735
5844,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000626837,0.109576209,,,1722050469.818414572
5845,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050469.818874416
5846,91.189.91.82,10.0.0.134,80,59278,7114,6,False,True,False,7100,64240,,0.109576209,29652,7060,1722050469.818926065
5847,91.189.91.82,10.0.0.134,80,59278,32174,6,False,True,False,32160,64240,,0.109576209,61772,32120,1722050469.819879886
5848,91.189.91.82,10.0.0.134,80,59278,2521,6,False,True,False,2507,64240,,0.109576209,64239,34587,1722050469.819916482
5849,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000503711,0.109576209,,,1722050469.820420193
5850,91.189.91.82,10.0.0.134,80,59278,24771,6,False,True,False,24757,64240,,0.109576209,24717,24717,1722050469.820999986
5851,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000710492,0.109576209,,,1722050469.821710478
5852,91.189.91.82,10.0.0.134,80,59278,45238,6,False,True,False,45224,64240,,0.109576209,45184,45184,1722050469.822026709
5853,91.189.91.82,10.0.0.134,80,59278,19109,6,False,True,False,19095,64240,,0.109576209,64239,19055,1722050469.822193277
5854,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000824432,0.109576209,,,1722050469.823017709
5855,91.189.91.82,10.0.0.134,80,59278,24771,6,False,True,False,24757,64240,,0.109576209,24717,24717,1722050469.823615316
5856,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000016737,0.109576209,,,1722050469.823632053
5857,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050469.824197683
5858,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,45184,22592,1722050469.824238313
5859,91.189.91.82,10.0.0.134,80,59278,19109,6,False,True,False,19095,64240,,0.109576209,64239,19055,1722050469.824345307
5860,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000055668,0.109576209,,,1722050469.824400975
5861,91.189.91.82,10.0.0.134,80,59278,27595,6,False,True,False,27581,64240,,0.109576209,27541,27541,1722050469.824767687
5862,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000041300,0.109576209,,,1722050469.824808987
5863,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050469.825729370
5864,91.189.91.82,10.0.0.134,80,59278,41701,6,False,True,False,41687,64240,,0.109576209,64239,41647,1722050469.826080026
5865,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000275844,0.109576209,,,1722050469.826355870
5866,91.189.91.82,10.0.0.134,80,59278,14887,6,False,True,False,14873,64240,,0.109576209,14833,14833,1722050469.826777820
5867,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000012778,0.109576209,,,1722050469.826790598
5868,91.189.91.82,10.0.0.134,80,59278,29706,6,False,True,False,29692,64240,,0.109576209,29652,29652,1722050469.827967275
5869,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000013219,0.109576209,,,1722050469.827980494
5870,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050469.828750019
5871,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000122884,0.109576209,,,1722050469.828872903
5872,91.189.91.82,10.0.0.134,80,59278,10274,6,False,True,False,10260,64240,,0.109576209,10220,10220,1722050469.829027481
5873,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000010348,0.109576209,,,1722050469.829037829
5874,91.189.91.82,10.0.0.134,80,59278,26546,6,False,True,False,26532,64240,,0.109576209,26492,36712,1722050469.829140754
5875,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001116582,0.109576209,,,1722050469.830257336
5876,91.189.91.82,10.0.0.134,80,59278,38014,6,False,True,False,38000,64240,,0.109576209,37960,37960,1722050469.830943547
5877,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000016769,0.109576209,,,1722050469.830960316
5878,91.189.91.82,10.0.0.134,80,59278,7278,6,False,True,False,7264,64240,,0.109576209,7224,45184,1722050469.831074041
5879,91.189.91.82,10.0.0.134,80,59278,19109,6,False,True,False,19095,64240,,0.109576209,26279,19055,1722050469.831074117
5880,91.189.91.82,10.0.0.134,80,59278,24771,6,False,True,False,24757,64240,,0.109576209,50996,24717,1722050469.831274860
5881,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000755863,0.109576209,,,1722050469.832030723
5882,91.189.91.82,10.0.0.134,80,59278,13297,6,False,True,False,13283,64240,,0.109576209,13243,13243,1722050469.832119682
5883,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000010178,0.109576209,,,1722050469.832129860
5884,91.189.91.82,10.0.0.134,80,59278,51050,6,False,True,False,51036,64240,,0.109576209,50996,50996,1722050469.832579141
5885,91.189.91.82,10.0.0.134,80,59278,13297,6,False,True,False,13283,64240,,0.109576209,64239,13243,1722050469.832698398
5886,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000756038,0.109576209,,,1722050469.833454436
5887,91.189.91.82,10.0.0.134,80,59278,29254,6,False,True,False,29240,64240,,0.109576209,29200,29200,1722050469.833939294
5888,91.189.91.82,10.0.0.134,80,59278,24874,6,False,True,False,24860,64240,,0.109576209,54020,54020,1722050469.834014864
5889,91.189.91.82,10.0.0.134,80,59278,10273,6,False,True,False,10259,64240,,0.109576209,64239,64239,1722050469.834075959
5890,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000690055,0.109576209,,,1722050469.834766014
5891,91.189.91.82,10.0.0.134,80,59278,19301,6,False,True,False,19287,64240,,0.109576209,19247,19247,1722050469.835072948
5892,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000011472,0.109576209,,,1722050469.835084420
5893,91.189.91.82,10.0.0.134,80,59278,24058,6,False,True,False,24044,64240,,0.109576209,24004,24004,1722050469.835545945
5894,91.189.91.82,10.0.0.134,80,59278,16114,6,False,True,False,16100,64240,,0.109576209,40064,16060,1722050469.835816600
5895,91.189.91.82,10.0.0.134,80,59278,20494,6,False,True,False,20480,64240,,0.109576209,60504,36500,1722050469.835888662
5896,91.189.91.82,10.0.0.134,80,59278,3789,6,False,True,False,3775,64240,,0.109576209,64239,40235,1722050469.835986621
5897,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000593365,0.109576209,,,1722050469.836579986
5898,91.189.91.82,10.0.0.134,80,59278,43854,6,False,True,False,43840,64240,,0.109576209,43800,43800,1722050469.837061562
5899,91.189.91.82,10.0.0.134,80,59278,4975,6,False,True,False,4961,64240,,0.109576209,48721,48721,1722050469.837118560
5900,91.189.91.82,10.0.0.134,80,59278,15572,6,False,True,False,15558,64240,,0.109576209,64239,15518,1722050469.837260088
5901,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000627044,0.109576209,,,1722050469.837887132
5902,91.189.91.82,10.0.0.134,80,59278,31132,6,False,True,False,31118,64240,,0.109576209,31078,31078,1722050469.838422785
5903,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000036896,0.109576209,,,1722050469.838459681
5904,91.189.91.82,10.0.0.134,80,59278,19822,6,False,True,False,19808,64240,,0.109576209,19768,19768,1722050469.838804823
5905,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000483271,0.109576209,,,1722050469.839288094
5906,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050469.841056613
5907,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000014271,0.109576209,,,1722050469.841070884
5908,91.189.91.82,10.0.0.134,80,59278,33634,6,False,True,False,33620,64240,,0.109576209,33580,33580,1722050469.841300509
5909,91.189.91.82,10.0.0.134,80,59278,16114,6,False,True,False,16100,64240,,0.109576209,49640,49640,1722050469.841352738
5910,91.189.91.82,10.0.0.134,80,59278,13194,6,False,True,False,13180,64240,,0.109576209,62780,62780,1722050469.841394307
5911,91.189.91.82,10.0.0.134,80,59278,1513,6,False,True,False,1499,64240,,0.109576209,64239,64239,1722050469.841442322
5912,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000275297,0.109576209,,,1722050469.841717619
5913,91.189.91.82,10.0.0.134,80,59278,12063,6,False,True,False,12049,64240,,0.109576209,12009,12009,1722050469.842186387
5914,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000010789,0.109576209,,,1722050469.842197176
5915,91.189.91.82,10.0.0.134,80,59278,21234,6,False,True,False,21220,64240,,0.109576209,21180,21180,1722050469.843343412
5916,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000553874,0.109576209,,,1722050469.843897286
5917,91.189.91.82,10.0.0.134,80,59278,20494,6,False,True,False,20480,64240,,0.109576209,20440,20440,1722050469.845302089
5918,91.189.91.82,10.0.0.134,80,59278,24798,6,False,True,False,24784,64240,,0.109576209,45184,45184,1722050469.845382847
5919,91.189.91.82,10.0.0.134,80,59278,8814,6,False,True,False,8800,64240,,0.109576209,53944,8760,1722050469.845423418
5920,91.189.91.82,10.0.0.134,80,59278,10349,6,False,True,False,10335,64240,,0.109576209,64239,19055,1722050469.845455725
5921,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000110073,0.109576209,,,1722050469.845565798
5922,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050469.846048444
5923,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000021356,0.109576209,,,1722050469.846069800
5924,91.189.91.82,10.0.0.134,80,59278,19836,6,False,True,False,19822,64240,,0.109576209,19782,19782,1722050469.846317777
5925,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000787784,0.109576209,,,1722050469.847105561
5926,91.189.91.82,10.0.0.134,80,59278,19822,6,False,True,False,19808,64240,,0.109576209,19768,19768,1722050469.847467517
5927,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000012123,0.109576209,,,1722050469.847479640
5928,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050469.847936012
5929,91.189.91.82,10.0.0.134,80,59278,40934,6,False,True,False,40920,64240,,0.109576209,63472,40880,1722050469.848213099
5930,91.189.91.82,10.0.0.134,80,59278,821,6,False,True,False,807,64240,,0.109576209,64239,41647,1722050469.848318040
5931,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000082937,0.109576209,,,1722050469.848400977
5932,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050469.848965414
5933,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000045985,0.109576209,,,1722050469.849011399
5934,91.189.91.82,10.0.0.134,80,59278,59914,6,False,True,False,59900,64240,,0.109576209,59860,59860,1722050469.849283910
5935,91.189.91.82,10.0.0.134,80,59278,4433,6,False,True,False,4419,64240,,0.109576209,64239,64239,1722050469.849346297
5936,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001145851,0.109576209,,,1722050469.850492148
5937,91.189.91.82,10.0.0.134,80,59278,54437,6,False,True,False,54423,64240,,0.109576209,54383,54383,1722050469.850903435
5938,91.189.91.82,10.0.0.134,80,59278,9910,6,False,True,False,9896,64240,,0.109576209,64239,9856,1722050469.851044119
5939,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000785427,0.109576209,,,1722050469.851829546
5940,91.189.91.82,10.0.0.134,80,59278,52326,6,False,True,False,52312,64240,,0.109576209,52272,52272,1722050469.852415506
5941,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000019444,0.109576209,,,1722050469.852434950
5942,91.189.91.82,10.0.0.134,80,59278,29706,6,False,True,False,29692,64240,,0.109576209,29652,29652,1722050469.854194060
5943,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000037509,0.109576209,,,1722050469.854231569
5944,91.189.91.82,10.0.0.134,80,59278,20494,6,False,True,False,20480,64240,,0.109576209,20440,20440,1722050469.854510149
5945,91.189.91.82,10.0.0.134,80,59278,2206,6,False,True,False,2192,64240,,0.109576209,22592,22592,1722050469.854540793
5946,91.189.91.82,10.0.0.134,80,59278,7114,6,False,True,False,7100,64240,,0.109576209,29652,7060,1722050469.854739718
5947,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000298702,0.109576209,,,1722050469.855038420
5948,91.189.91.82,10.0.0.134,80,59278,29706,6,False,True,False,29692,64240,,0.109576209,29652,29652,1722050469.856663340
5949,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000019263,0.109576209,,,1722050469.856682603
5950,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050469.857581231
5951,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000059601,0.109576209,,,1722050469.857640832
5952,91.189.91.82,10.0.0.134,80,59278,19034,6,False,True,False,19020,64240,,0.109576209,18980,18980,1722050469.857850764
5953,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000012131,0.109576209,,,1722050469.857862895
5954,91.189.91.82,10.0.0.134,80,59278,17786,6,False,True,False,17772,64240,,0.109576209,17732,36712,1722050469.857961399
5955,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001077886,0.109576209,,,1722050469.859039285
5956,91.189.91.82,10.0.0.134,80,59278,40934,6,False,True,False,40920,64240,,0.109576209,40880,40880,1722050469.860569673
5957,91.189.91.82,10.0.0.134,80,59278,4358,6,False,True,False,4344,64240,,0.109576209,45184,45184,1722050469.860647018
5958,91.189.91.82,10.0.0.134,80,59278,8814,6,False,True,False,8800,64240,,0.109576209,53944,8760,1722050469.860647136
5959,91.189.91.82,10.0.0.134,80,59278,10349,6,False,True,False,10335,64240,,0.109576209,64239,19055,1722050469.860685463
